"","id","Longitude","Latitude","Altitude","VelocityX","VelocityY","VelocityZ","DroneHeading","Battery","Voltage","Current","Date","Method","VelocitySolid","Power","Velocity"
"939",1432,151.227696918574,-33.9315593833248,9.89999961853027,0.400000005960464,-4,0,-81.9,29,14393,-10766,"2016-08-23 14:16:53","4ms loop long",4,154.955038,4.01995024904144
"940",1433,151.227653017021,-33.9315553629576,9.80000019073486,0.5,-4,0,-80.6,29,14355,-11356,"2016-08-23 14:16:54","4ms loop long",4,163.01538,4.03112887414927
"987",1480,151.227846650054,-33.9315740571256,10.8999996185303,-0.699999988079071,4.90000009536743,0.200000002980232,93.9,93,15634,-8852,"2016-08-23 14:24:36","5ms loop long",5,138.392168,4.95378652336812
"989",1482,151.227950311196,-33.9315899629469,10.6999998092651,-0.899999976158142,4.90000009536743,0.200000002980232,93.4,93,15552,-9936,"2016-08-23 14:24:38","5ms loop long",5,154.524672,4.98598043446598
"990",1483,151.228004301747,-33.9315963206903,10.6999998092651,-0.600000023841858,5,0.100000001490116,93.6,93,15730,-8301,"2016-08-23 14:24:39","5ms loop long",5,130.57473,5.03686410665488
"991",1484,151.228059022319,-33.9316009678725,10.6999998092651,-0.600000023841858,5,0.200000002980232,93.3,93,15662,-8682,"2016-08-23 14:24:40","5ms loop long",5,135.977484,5.03984127029833
"993",1486,151.22816709258,-33.9316134273293,10.6000003814697,-0.699999988079071,5,0.100000001490116,93.1,93,15685,-8702,"2016-08-23 14:24:42","5ms loop long",5,136.49087,5.04975246755806
"995",1488,151.228268566685,-33.9316228749751,10.6000003814697,-0.699999988079071,4.90000009536743,0.300000011920929,93,93,15712,-8217,"2016-08-23 14:24:44","5ms loop long",5,129.105504,4.95883060056139
"998",1491,151.228439588276,-33.9316390693977,10.5,-0.400000005960464,5,0.300000011920929,91,93,15623,-8938,"2016-08-23 14:24:47","5ms loop long",5,139.638374,5.02493781174662
"999",1492,151.228494027474,-33.9316436689684,10.3999996185303,-0.699999988079071,4.90000009536743,0.100000001490116,92,93,15579,-9254,"2016-08-23 14:24:48","5ms loop long",5,144.168066,4.95075761052887
"1000",1493,151.228547428225,-33.9316505612301,10.1999998092651,-0.800000011920929,4.90000009536743,0,93.7,93,15579,-9254,"2016-08-23 14:24:49","5ms loop long",5,144.168066,4.96487673096466
"1001",1494,151.228601849197,-33.9316573012953,10.1999998092651,-0.699999988079071,5,0,93,93,15502,-10580,"2016-08-23 14:24:50","5ms loop long",5,164.01116,5.04876222289292
"1005",1498,151.228816834441,-33.9316802553733,10.1999998092651,-0.600000023841858,5,0,92.3,93,15684,-8420,"2016-08-23 14:24:54","5ms loop long",5,132.05928,5.03587132764631
"1007",1500,151.228923725928,-33.9316890791559,10.1999998092651,-0.800000011920929,4.90000009536743,0.100000001490116,93,93,15761,-7578,"2016-08-23 14:24:56","5ms loop long",5,119.436858,4.96588370322668
"1018",1511,151.229015979606,-33.9317065042615,9.69999980926514,0.899999976158142,-4.90000009536743,-0.100000001490116,-84.8,92,15390,-10631,"2016-08-23 14:25:07","5ms loop long",5,163.61109,4.98297109082358
"1020",1513,151.228909853451,-33.9316917767732,9.69999980926514,0.699999988079071,-4.90000009536743,-0.200000002980232,-82.8,0,15708,-7572,"2016-08-23 14:25:09","5ms loop long",5,118.940976,4.95378652336812
"1024",1517,151.228696175849,-33.9316703734931,9.69999980926514,0.699999988079071,-4.90000009536743,-0.100000001490116,-82.1,92,15492,-9957,"2016-08-23 14:25:13","5ms loop long",5,154.253844,4.95075761052887
"1026",1519,151.228586626906,-33.9316574838174,9.80000019073486,0.800000011920929,-4.90000009536743,0,-81.9,0,15544,-9554,"2016-08-23 14:25:15","5ms loop long",5,148.507376,4.96487673096466
"1031",1524,151.228318581956,-33.931631841321,9.80000019073486,0.899999976158142,-4.90000009536743,0,-82.8,92,15642,-7919,"2016-08-23 14:25:20","5ms loop long",5,123.868998,4.98196757232376
"1033",1526,151.228208200948,-33.9316164623736,9.69999980926514,0.699999988079071,-4.90000009536743,-0.100000001490116,-82.4,92,15741,-7860,"2016-08-23 14:25:22","5ms loop long",5,123.72426,4.95075761052887
"1034",1527,151.228154225645,-33.9316104927614,9.80000019073486,0.600000023841858,-5,-0.200000002980232,-82.1,92,15742,-7299,"2016-08-23 14:25:23","5ms loop long",5,114.900858,5.03984127029833
"1053",1546,151.227585964081,-33.9315446993421,9.80000019073486,-0.899999976158142,4.90000009536743,0,96.8,90,15482,-9220,"2016-08-23 14:25:42","5ms loop long",5,142.74404,4.98196757232376
"1059",1552,151.227906903718,-33.9315825019902,10.1000003814697,-0.899999976158142,4.90000009536743,0.100000001490116,97,90,15448,-9989,"2016-08-23 14:25:48","5ms loop long",5,154.310072,4.98297109082358
"1060",1553,151.227960927882,-33.9315893644977,10.1999998092651,-0.899999976158142,4.90000009536743,0.100000001490116,97.1,90,15566,-8721,"2016-08-23 14:25:49","5ms loop long",5,135.751086,4.98297109082358
"1068",1561,151.228384220267,-33.9316368264542,10.3000001907349,-0.600000023841858,5,0.300000011920929,96.6,0,15456,-9889,"2016-08-23 14:25:57","5ms loop long",5,152.844384,5.0447993057963
"1071",1564,151.228546401324,-33.9316520272878,10.1999998092651,-0.600000023841858,5,0.200000002980232,96.6,90,15386,-11017,"2016-08-23 14:26:00","5ms loop long",5,169.507562,5.03984127029833
"1073",1566,151.22865198234,-33.9316671130645,10,-0.800000011920929,4.90000009536743,0,98.5,89,15434,-10176,"2016-08-23 14:26:02","5ms loop long",5,157.056384,4.96487673096466
"1078",1571,151.228921650441,-33.9316937716548,10.1000003814697,-0.5,5,0,96.8,89,15658,-7468,"2016-08-23 14:26:07","5ms loop long",5,116.933944,5.02493781056044
"1079",1572,151.228976035592,-33.9316986746903,10,-0.5,5,0.200000002980232,96.1,89,15655,-7628,"2016-08-23 14:26:08","5ms loop long",5,119.41634,5.02891638439059
"1094",1587,151.228695452698,-33.9316683127728,9.69999980926514,0.699999988079071,-4.90000009536743,-0.200000002980232,-82.2,88,15480,-9671,"2016-08-23 14:26:23","5ms loop long",5,149.70708,4.95378652336812
"1099",1592,151.228438834806,-33.9316365125331,9.39999961853027,0.699999988079071,-4.90000009536743,-0.300000011920929,-80.9,88,15141,-12941,"2016-08-23 14:26:28","5ms loop long",5,195.939681,4.95883060056139
"1105",1598,151.228122629469,-33.9316046620846,9.5,0.800000011920929,-4.90000009536743,-0.200000002980232,-80.1,87,15461,-9407,"2016-08-23 14:26:34","5ms loop long",5,145.441627,4.96890339560616
"1106",1599,151.228068340982,-33.9315999479355,9.69999980926514,0.5,-5,-0.200000002980232,-81.8,87,15312,-11230,"2016-08-23 14:26:35","5ms loop long",5,171.95376,5.02891638439059
"1107",1600,151.22801491154,-33.9315964244057,9.69999980926514,0.699999988079071,-4.90000009536743,-0.100000001490116,-82,87,15355,-11288,"2016-08-23 14:26:36","5ms loop long",5,173.32724,4.95075761052887
"1109",1602,151.227907397751,-33.9315816350126,9.69999980926514,0.699999988079071,-4.90000009536743,-0.100000001490116,-81.6,87,15425,-9959,"2016-08-23 14:26:38","5ms loop long",5,153.617575,4.95075761052887
"1110",1603,151.227854528712,-33.931576924617,9.60000038146973,0.400000005960464,-5,-0.100000001490116,-82,87,15425,-9959,"2016-08-23 14:26:39","5ms loop long",5,153.617575,5.0169711983493
"1114",1607,151.227640696835,-33.9315546360773,9.80000019073486,0.600000023841858,-5,-0.100000001490116,-82.2,87,15356,-11166,"2016-08-23 14:26:43","5ms loop long",5,171.465096,5.03686410665488
"1115",1608,151.227585969188,-33.9315482410059,9.80000019073486,0.5,-5,-0.100000001490116,-82.3,87,15361,-10729,"2016-08-23 14:26:44","5ms loop long",5,164.808169,5.02593274928127
"1122",1615,151.227519502958,-33.9315361434109,9.80000019073486,-0.899999976158142,3.90000009536743,0,97.4,86,15319,-11448,"2016-08-23 14:26:51","5ms loop long",5,175.371912,4.00249930680202
"1126",1619,151.227726863153,-33.9315622549013,10.1000003814697,-0.899999976158142,4.90000009536743,0,97.5,86,15382,-10332,"2016-08-23 14:26:55","5ms loop long",5,158.926824,4.98196757232376
"1127",1620,151.227782105033,-33.9315675671266,10.1999998092651,-0.699999988079071,5,0.100000001490116,96.2,86,15460,-9348,"2016-08-23 14:26:56","5ms loop long",5,144.52008,5.04975246755806
"1130",1623,151.227938978056,-33.9315880870407,10.3000001907349,-0.699999988079071,4.90000009536743,0.100000001490116,98.2,86,15330,-11148,"2016-08-23 14:26:59","5ms loop long",5,170.89884,4.95075761052887
"1136",1629,151.228259359756,-33.9316244749336,10.3000001907349,-0.699999988079071,4.90000009536743,0.100000001490116,97.4,85,15399,-10603,"2016-08-23 14:27:05","5ms loop long",5,163.275597,4.95075761052887
"1139",1632,151.228420019181,-33.9316399042398,10.1000003814697,-0.800000011920929,4.90000009536743,0.100000001490116,97.6,85,15413,-9356,"2016-08-23 14:27:08","5ms loop long",5,144.204028,4.96588370322668
"1140",1633,151.228473159599,-33.9316490572021,9.89999961853027,-0.699999988079071,5,0,97.8,85,15425,-9418,"2016-08-23 14:27:09","5ms loop long",5,145.27265,5.04876222289292
"1144",1637,151.228691849015,-33.931668122068,10.3000001907349,-0.400000005960464,5,0.100000001490116,96,85,15451,-9328,"2016-08-23 14:27:13","5ms loop long",5,144.126928,5.0169711983493
"1149",1642,151.228958409962,-33.9316978398397,10.1000003814697,-0.600000023841858,5,0.200000002980232,97.1,85,15349,-12166,"2016-08-23 14:27:18","5ms loop long",5,186.735934,5.03984127029833
"1166",1659,151.228596069028,-33.9316574051506,9.89999961853027,0.5,-5,-0.100000001490116,-82.2,84,15358,-10173,"2016-08-23 14:27:35","5ms loop long",5,156.236934,5.02593274928127
"1168",1661,151.228487792802,-33.9316452718876,9.69999980926514,0.5,-5,-0.100000001490116,-82.3,84,15441,-9970,"2016-08-23 14:27:37","5ms loop long",5,153.94677,5.02593274928127
"1169",1662,151.22843353643,-33.9316410104244,9.69999980926514,0.400000005960464,-5,-0.100000001490116,-82.5,83,15379,-8580,"2016-08-23 14:27:38","5ms loop long",5,131.95182,5.0169711983493
"1170",1663,151.228379300475,-33.9316354792051,9.80000019073486,0.600000023841858,-5,-0.100000001490116,-81.6,83,15342,-10921,"2016-08-23 14:27:39","5ms loop long",5,167.549982,5.03686410665488
"1172",1665,151.228270792892,-33.9316191435451,9.60000038146973,0.699999988079071,-4.90000009536743,-0.100000001490116,-80.8,83,15528,-7955,"2016-08-23 14:27:41","5ms loop long",5,123.52524,4.95075761052887
"1182",1675,151.227744382474,-33.9315687817594,9.69999980926514,0.600000023841858,-5,0,-83,83,15417,-9388,"2016-08-23 14:27:51","5ms loop long",5,144.734796,5.03587132764631
"1197",1690,151.227784925262,-33.9315710154452,9.89999961853027,-1,4.90000009536743,0,96.6,82,15376,-9362,"2016-08-23 14:28:06","5ms loop long",5,143.950112,5.00099999346139
"1198",1691,151.227839327208,-33.9315784209062,10,-0.800000011920929,4.90000009536743,0,97,82,15410,-8895,"2016-08-23 14:28:07","5ms loop long",5,137.07195,4.96487673096466
"1200",1693,151.227947062668,-33.9315884523299,10.1999998092651,-0.699999988079071,4.90000009536743,0.300000011920929,96.8,81,15434,-8480,"2016-08-23 14:28:09","5ms loop long",5,130.88032,4.95883060056139
"1211",1704,151.228522382935,-33.9316524651561,9.89999961853027,-0.300000011920929,5,0.300000011920929,97.2,81,15427,-9162,"2016-08-23 14:28:20","5ms loop long",5,141.342174,5.01796771754314
"1213",1706,151.228634386877,-33.9316673251831,9.80000019073486,-0.600000023841858,5,-0.100000001490116,97,81,15296,-10585,"2016-08-23 14:28:22","5ms loop long",5,161.90816,5.03686410665488
"1216",1709,151.228788186906,-33.931681982663,10,-0.600000023841858,5,0,97,80,15297,-11129,"2016-08-23 14:28:25","5ms loop long",5,170.240313,5.03587132764631
"1218",1711,151.228895391618,-33.9316931495499,10.1000003814697,-0.400000005960464,5,0,97.4,80,15329,-10940,"2016-08-23 14:28:27","5ms loop long",5,167.69926,5.0159744820691
"1219",1712,151.228948977686,-33.9316968259401,10.1000003814697,-0.300000011920929,5,0,95.9,80,15343,-9399,"2016-08-23 14:28:28","5ms loop long",5,144.208857,5.00899191526125
"1220",1713,151.229002184741,-33.9317040154197,10.1999998092651,-0.600000023841858,5,0,97.9,80,15396,-9062,"2016-08-23 14:28:29","5ms loop long",5,139.518552,5.03587132764631
"1221",1714,151.229049889645,-33.9317124600562,9.89999961853027,-0.699999988079071,5,-0.100000001490116,96.2,80,15248,-11180,"2016-08-23 14:28:30","5ms loop long",5,170.47264,5.04975246755806
"1222",1715,151.229103282905,-33.9317182827941,9.89999961853027,0,3,0,98.4,80,15372,-9304,"2016-08-23 14:28:31","5ms loop long",5,143.021088,3
"1233",1726,151.228749219816,-33.9316708726319,9.60000038146973,0.699999988079071,-4.90000009536743,-0.200000002980232,-81.4,78,15399,-8300,"2016-08-23 14:28:42","5ms loop long",5,127.8117,4.95378652336812
"1234",1727,151.228694309247,-33.9316647977108,9.60000038146973,0.699999988079071,-4.90000009536743,-0.100000001490116,-81.7,78,15254,-10539,"2016-08-23 14:28:43","5ms loop long",5,160.761906,4.95075761052887
"1240",1733,151.228380248264,-33.9316335734368,9.89999961853027,1,-4.90000009536743,0,-79.6,78,15328,-9327,"2016-08-23 14:28:49","5ms loop long",5,142.964256,5.00099999346139
"1251",1744,151.227801032087,-33.9315738902627,9.89999961853027,0.699999988079071,-4.90000009536743,-0.100000001490116,-81.5,77,15316,-9047,"2016-08-23 14:29:00","5ms loop long",5,138.563852,4.95075761052887
"1253",1746,151.227695398022,-33.9315639912777,9.69999980926514,0.699999988079071,-5,-0.100000001490116,-82.1,77,15359,-8507,"2016-08-23 14:29:02","5ms loop long",5,130.659013,5.04975246755806
"1255",1748,151.227579421989,-33.9315490338091,9.89999961853027,0.600000023841858,-5,0,-82,77,15333,-8950,"2016-08-23 14:29:04","5ms loop long",5,137.23035,5.03587132764631
"1270",1763,151.227912051941,-33.9315836564627,10.3000001907349,-0.400000005960464,5,0.200000002980232,97,76,15176,-11891,"2016-08-23 14:29:19","5ms loop long",5,180.457816,5.01996015979813
"1276",1769,151.228229540965,-33.9316182899626,10.3999996185303,-0.699999988079071,4.90000009536743,0.200000002980232,97.1,76,15144,-11023,"2016-08-23 14:29:25","5ms loop long",5,166.932312,4.95378652336812
"1282",1775,151.228549317582,-33.9316570875323,10.1000003814697,-0.200000002980232,5,0.200000002980232,96.2,75,15306,-7838,"2016-08-23 14:29:31","5ms loop long",5,119.968428,5.0079936104576
"1285",1778,151.228710416926,-33.9316701704336,10.1999998092651,-0.800000011920929,4.90000009536743,0,97.6,75,15203,-10157,"2016-08-23 14:29:34","5ms loop long",5,154.416871,4.96487673096466
"1286",1779,151.228762938709,-33.9316789279256,10.1999998092651,-0.800000011920929,4.90000009536743,0,98.8,75,15110,-11796,"2016-08-23 14:29:35","5ms loop long",5,178.23756,4.96487673096466
"1287",1780,151.228815198787,-33.9316861358403,10,-0.5,5,0,96.8,75,15208,-10846,"2016-08-23 14:29:36","5ms loop long",5,164.945968,5.02493781056044
"1290",1783,151.228979425344,-33.9316978493716,10,-0.600000023841858,5,0,96.7,75,15173,-10428,"2016-08-23 14:29:39","5ms loop long",5,158.224044,5.03587132764631
"1291",1784,151.229039109268,-33.9317061328079,10.1000003814697,-0.699999988079071,5,0,97.4,75,15219,-9890,"2016-08-23 14:29:40","5ms loop long",5,150.51591,5.04876222289292
"1321",1814,151.227881404232,-33.9315800209762,9.69999980926514,0.300000011920929,-5,-0.100000001490116,-83.3,73,15155,-10273,"2016-08-23 14:30:10","5ms loop long",5,155.687315,5.00999002069371
"1324",1817,151.227726001626,-33.9315635293598,9.89999961853027,0.800000011920929,-4.90000009536743,0,-80.1,72,15218,-9112,"2016-08-23 14:30:13","5ms loop long",5,138.666416,4.96487673096466
"1326",1819,151.227618395481,-33.9315512600874,10,0.400000005960464,-5,0,-82.2,72,15037,-12144,"2016-08-23 14:30:15","5ms loop long",5,182.609328,5.0159744820691
"1356",1849,151.227719693389,-33.9315746947221,10.3000001907349,-0.699999988079071,6,0,101.5,67,15082,-11456,"2016-08-23 14:33:02","6ms loop long",6,172.779392,6.04069532283418
"1358",1851,151.227847702476,-33.9315845838984,10.5,-0.699999988079071,6,0.100000001490116,101.1,67,15224,-8167,"2016-08-23 14:33:04","6ms loop long",6,124.334408,6.04152298544073
"1359",1852,151.227906268824,-33.9315912407025,10.5,-0.899999976158142,5.90000009536743,0,101.2,67,15197,-8774,"2016-08-23 14:33:05","6ms loop long",6,133.338478,5.96824941523227
"1360",1853,151.227983463483,-33.9316011982984,10.5,-0.800000011920929,5.90000009536743,0.100000001490116,100.9,67,15155,-9763,"2016-08-23 14:33:06","6ms loop long",6,147.958265,5.95483006849962
"1363",1856,151.228169848558,-33.9316239631228,10.5,-0.600000023841858,6,0.200000002980232,101.3,67,15200,-8454,"2016-08-23 14:33:09","6ms loop long",6,128.5008,6.03324125406919
"1364",1857,151.228234567841,-33.9316316739258,10.5,-0.800000011920929,5.90000009536743,0.100000001490116,100.9,67,15136,-9209,"2016-08-23 14:33:10","6ms loop long",6,139.387424,5.95483006849962
"1365",1858,151.228299248615,-33.9316387712143,10.5,-0.699999988079071,6,0.200000002980232,100.6,67,15136,-9209,"2016-08-23 14:33:11","6ms loop long",6,139.387424,6.0440052932226
"1369",1862,151.228564588315,-33.9316623251953,10.1999998092651,-0.600000023841858,6,0.100000001490116,101.5,66,15080,-10708,"2016-08-23 14:33:15","6ms loop long",6,161.47664,6.03075451572258
"1370",1863,151.228630125771,-33.931668336859,10,-0.699999988079071,6,0,101.4,66,15166,-9402,"2016-08-23 14:33:16","6ms loop long",6,142.590732,6.04069532283418
"1372",1865,151.22875553889,-33.9316800085512,10.1999998092651,-1,5.90000009536743,0.100000001490116,100.6,66,15130,-8440,"2016-08-23 14:33:18","6ms loop long",6,127.6972,5.9849812970162
"1393",1886,151.228638035253,-33.9316679424571,9.89999961853027,0.600000023841858,-6,0,-82.6,65,14975,-11205,"2016-08-23 14:33:39","6ms loop long",6,167.794875,6.02992537504489
"1394",1887,151.228573104592,-33.9316630025841,9.80000019073486,0.600000023841858,-6,-0.100000001490116,-83.5,65,14988,-10999,"2016-08-23 14:33:40","6ms loop long",6,164.853012,6.03075451572258
"1395",1888,151.228508623955,-33.9316570707298,9.80000019073486,0.699999988079071,-6,-0.100000001490116,-82.6,65,15029,-9691,"2016-08-23 14:33:41","6ms loop long",6,145.646039,6.04152298544073
"1396",1889,151.228444465469,-33.9316502119244,9.80000019073486,0.899999976158142,-5.90000009536743,-0.100000001490116,-82.1,65,15048,-9158,"2016-08-23 14:33:42","6ms loop long",6,137.809584,5.96908712306315
"1398",1891,151.228314726405,-33.9316355446839,10,0.600000023841858,-6,-0.100000001490116,-82.2,65,15055,-9168,"2016-08-23 14:33:44","6ms loop long",6,138.02424,6.03075451572258
"1400",1893,151.22818624969,-33.931621573211,10,0.800000011920929,-6,0,-81.9,65,15128,-8864,"2016-08-23 14:33:46","6ms loop long",6,134.094592,6.05309838174414
"1402",1895,151.228057361327,-33.9316069000414,9.89999961853027,0.800000011920929,-6,0,-82.4,65,15134,-7202,"2016-08-23 14:33:48","6ms loop long",6,108.995068,6.05309838174414
"1403",1896,151.227992048614,-33.9315993362198,9.80000019073486,0.600000023841858,-6,0,-82.1,65,15080,-8833,"2016-08-23 14:33:49","6ms loop long",6,133.20164,6.02992537504489
