id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,Battery,Voltage,Current,Date,Method
3094,151.228636315954,-33.9309292309922,9.80000019073486,-0.100000001490116,-0.100000001490116,-0.100000001490116,83,15638,-10231,"2016-08-17 14:49:50","max loop slow speed test2"
3095,151.228635048329,-33.9309301948243,9.80000019073486,0,0,0,83,15640,-10210,"2016-08-17 14:49:51","max loop slow speed test2"
3096,151.228633357278,-33.9309346813211,9.80000019073486,-1.20000004768372,-1.20000004768372,-1.20000004768372,82,15631,-10083,"2016-08-17 14:49:52","max loop slow speed test2"
3097,151.228623228442,-33.9309562674139,9.80000019073486,-2.90000009536743,-2.90000009536743,-2.90000009536743,82,15612,-10568,"2016-08-17 14:49:53","max loop slow speed test2"
3098,151.228613464192,-33.9309845183801,9.89999961853027,-2.79999995231628,-2.79999995231628,-2.79999995231628,82,15612,-10568,"2016-08-17 14:49:54","max loop slow speed test2"
3099,151.22860746964,-33.9310112548862,9.89999961853027,-2.90000009536743,-2.90000009536743,-2.90000009536743,82,15589,-10833,"2016-08-17 14:49:55","max loop slow speed test2"
3100,151.228599568781,-33.9310373339748,9.80000019073486,-2.79999995231628,-2.79999995231628,-2.79999995231628,82,15602,-10524,"2016-08-17 14:49:56","max loop slow speed test2"
3101,151.22859130181,-33.9310635627799,9.69999980926514,-2.90000009536743,-2.90000009536743,-2.90000009536743,82,15623,-9973,"2016-08-17 14:49:57","max loop slow speed test2"
3102,151.228583341499,-33.9310902519635,9.80000019073486,-2.79999995231628,-2.79999995231628,-2.79999995231628,82,15610,-10279,"2016-08-17 14:49:58","max loop slow speed test2"
3103,151.22857628191,-33.9311160814853,9.80000019073486,-2.70000004768372,-2.70000004768372,-2.70000004768372,82,15580,-10681,"2016-08-17 14:49:59","max loop slow speed test2"
3104,151.228568670614,-33.9311423126969,9.80000019073486,-2.90000009536743,-2.90000009536743,-2.90000009536743,82,15576,-10775,"2016-08-17 14:50:00","max loop slow speed test2"
3105,151.228559321758,-33.9311687177183,9.80000019073486,-2.79999995231628,-2.79999995231628,-2.79999995231628,82,15584,-10451,"2016-08-17 14:50:01","max loop slow speed test2"
3106,151.228552093334,-33.9311942663607,9.89999961853027,-2.79999995231628,-2.79999995231628,-2.79999995231628,82,15580,-10487,"2016-08-17 14:50:02","max loop slow speed test2"
3107,151.228544359803,-33.9312201468808,9.80000019073486,-2.70000004768372,-2.70000004768372,-2.70000004768372,82,15597,-10050,"2016-08-17 14:50:03","max loop slow speed test2"
3108,151.228538270941,-33.9312455475048,9.80000019073486,-2.79999995231628,-2.79999995231628,-2.79999995231628,82,15560,-10525,"2016-08-17 14:50:04","max loop slow speed test2"
3109,151.228531366864,-33.931271513963,9.80000019073486,-2.90000009536743,-2.90000009536743,-2.90000009536743,82,15569,-10491,"2016-08-17 14:50:05","max loop slow speed test2"
3110,151.228523295169,-33.9312979046621,9.80000019073486,-2.90000009536743,-2.90000009536743,-2.90000009536743,82,15570,-10455,"2016-08-17 14:50:06","max loop slow speed test2"
3111,151.228518129872,-33.9313193145098,9.89999961853027,-1.70000004768372,-1.70000004768372,-1.70000004768372,82,15576,-10218,"2016-08-17 14:50:07","max loop slow speed test2"
3112,151.228520061145,-33.9313265292202,9.80000019073486,-0.800000011920929,-0.800000011920929,-0.800000011920929,82,15576,-10218,"2016-08-17 14:50:08","max loop slow speed test2"
3113,151.228511490189,-33.9313418313868,9.80000019073486,-2.79999995231628,-2.79999995231628,-2.79999995231628,82,15568,-10454,"2016-08-17 14:50:09","max loop slow speed test2"
3114,151.228496310855,-33.9313690751413,9.80000019073486,-2.79999995231628,-2.79999995231628,-2.79999995231628,82,15515,-11700,"2016-08-17 14:50:10","max loop slow speed test2"
3115,151.228494863809,-33.9313951327561,9.69999980926514,-2.59999990463257,-2.59999990463257,-2.59999990463257,82,15532,-10668,"2016-08-17 14:50:11","max loop slow speed test2"
3116,151.228490746593,-33.9314192325911,9.80000019073486,-2.79999995231628,-2.79999995231628,-2.79999995231628,82,15511,-11012,"2016-08-17 14:50:12","max loop slow speed test2"
3117,151.228483343941,-33.9314441474969,9.80000019073486,-2.79999995231628,-2.79999995231628,-2.79999995231628,82,15566,-9914,"2016-08-17 14:50:13","max loop slow speed test2"
3118,151.228477345992,-33.9314702803371,9.80000019073486,-3,-3,-3,82,15576,-10035,"2016-08-17 14:50:14","max loop slow speed test2"
3119,151.228469122375,-33.9314986483174,9.80000019073486,-3.29999995231628,-3.29999995231628,-3.29999995231628,82,15586,-10114,"2016-08-17 14:50:15","max loop slow speed test2"
3120,151.228460211336,-33.9315280305782,9.80000019073486,-3.09999990463257,-3.09999990463257,-3.09999990463257,82,15587,-9565,"2016-08-17 14:50:16","max loop slow speed test2"
3121,151.228454150582,-33.9315544768835,9.80000019073486,-2.90000009536743,-2.90000009536743,-2.90000009536743,82,15566,-10027,"2016-08-17 14:50:17","max loop slow speed test2"
3122,151.228447470314,-33.931579799329,9.69999980926514,-2.79999995231628,-2.79999995231628,-2.79999995231628,82,15568,-10053,"2016-08-17 14:50:18","max loop slow speed test2"
3123,151.228440024283,-33.9316046716258,9.80000019073486,-2.70000004768372,-2.70000004768372,-2.70000004768372,82,15532,-10307,"2016-08-17 14:50:19","max loop slow speed test2"
3124,151.228433212781,-33.9316301844678,9.80000019073486,-2.90000009536743,-2.90000009536743,-2.90000009536743,82,15523,-10716,"2016-08-17 14:50:20","max loop slow speed test2"
3125,151.228426482254,-33.9316568859838,9.80000019073486,-3,-3,-3,82,15539,-10345,"2016-08-17 14:50:21","max loop slow speed test2"
3126,151.228419618298,-33.9316833628384,9.89999961853027,-2.90000009536743,-2.90000009536743,-2.90000009536743,82,15539,-10345,"2016-08-17 14:50:22","max loop slow speed test2"
3127,151.228412753289,-33.9317099985572,9.89999961853027,-3,-3,-3,82,15550,-10207,"2016-08-17 14:50:23","max loop slow speed test2"
3128,151.228405618042,-33.931737234848,9.80000019073486,-2.90000009536743,-2.90000009536743,-2.90000009536743,81,15524,-10491,"2016-08-17 14:50:24","max loop slow speed test2"
3129,151.228402895911,-33.9317531012415,9.89999961853027,-0.899999976158142,-0.899999976158142,-0.899999976158142,81,15514,-10529,"2016-08-17 14:50:25","max loop slow speed test2"
3130,151.228405977836,-33.9317599651088,10,-0.400000005960464,-0.400000005960464,-0.400000005960464,81,15526,-10513,"2016-08-17 14:50:26","max loop slow speed test2"
3131,151.228401009153,-33.9317624560368,9.89999961853027,-0.300000011920929,-0.300000011920929,-0.300000011920929,81,15472,-11173,"2016-08-17 14:50:27","max loop slow speed test2"
3132,151.228395631573,-33.9317581631186,9.89999961853027,1.60000002384186,1.60000002384186,1.60000002384186,81,15526,-9984,"2016-08-17 14:50:28","max loop slow speed test2"
3133,151.228402429751,-33.9317300476593,9.80000019073486,3,3,3,81,15489,-10516,"2016-08-17 14:50:29","max loop slow speed test2"
3134,151.228409122587,-33.9317008647731,9.80000019073486,2.90000009536743,2.90000009536743,2.90000009536743,81,15454,-11774,"2016-08-17 14:50:30","max loop slow speed test2"
3135,151.228413795423,-33.9316745269088,10,2.70000004768372,2.70000004768372,2.70000004768372,81,15541,-10047,"2016-08-17 14:50:31","max loop slow speed test2"
3136,151.228420874943,-33.9316503836821,10.1999998092651,2.70000004768372,2.70000004768372,2.70000004768372,81,15577,-9134,"2016-08-17 14:50:32","max loop slow speed test2"
3137,151.228429382164,-33.9316249162547,10.1999998092651,2.79999995231628,2.79999995231628,2.79999995231628,81,15574,-9377,"2016-08-17 14:50:33","max loop slow speed test2"
3138,151.228438054255,-33.931598343206,10.3000001907349,2.90000009536743,2.90000009536743,2.90000009536743,81,15562,-9521,"2016-08-17 14:50:34","max loop slow speed test2"
3139,151.22844540952,-33.9315708839044,10.3000001907349,2.90000009536743,2.90000009536743,2.90000009536743,81,15562,-9521,"2016-08-17 14:50:35","max loop slow speed test2"
