id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,Battery,Voltage,Current,Date,Method
2012,151.228309763952,-33.9313293586061,10,-2.59999990463257,-2.59999990463257,-2.59999990463257,70,15261,-9914,"2016-08-16 11:58:45","high speed loop test"
2013,151.22830425867,-33.9313384086678,10,-0.400000005960464,-0.400000005960464,-0.400000005960464,70,15278,-8402,"2016-08-16 11:58:46","high speed loop test"
2014,151.228299284236,-33.9313425486283,9.89999961853027,-1.60000002384186,-1.60000002384186,-1.60000002384186,70,15214,-9695,"2016-08-16 11:58:47","high speed loop test"
2015,151.228285223636,-33.9313702172438,9.89999961853027,-3.79999995231628,-3.79999995231628,-3.79999995231628,70,15201,-11069,"2016-08-16 11:58:48","high speed loop test"
2016,151.228269533097,-33.9314150617166,9.80000019073486,-5.69999980926514,-5.69999980926514,-5.69999980926514,70,15215,-10019,"2016-08-16 11:58:49","high speed loop test"
2017,151.22825295319,-33.9314777236698,9.69999980926514,-7.80000019073486,-7.80000019073486,-7.80000019073486,70,15189,-10808,"2016-08-16 11:58:50","high speed loop test"
2018,151.228231600779,-33.9315584295613,9.69999980926514,-9.19999980926514,-9.19999980926514,-9.19999980926514,70,15176,-10440,"2016-08-16 11:58:51","high speed loop test"
2019,151.228204635392,-33.9316433573722,9.80000019073486,-9.10000038146973,-9.10000038146973,-9.10000038146973,70,15178,-10470,"2016-08-16 11:58:52","high speed loop test"
2020,151.228182383729,-33.9317130439832,9.89999961853027,-6.09999990463257,-6.09999990463257,-6.09999990463257,70,15222,-10209,"2016-08-16 11:58:53","high speed loop test"
2021,151.228172063815,-33.9317466183118,10,-2.70000004768372,-2.70000004768372,-2.70000004768372,70,15222,-10209,"2016-08-16 11:58:54","high speed loop test"
2022,151.228168801736,-33.9317550422314,10.1000003814697,-0.200000002980232,-0.200000002980232,-0.200000002980232,70,15330,-8562,"2016-08-16 11:58:55","high speed loop test"
2023,151.228163246441,-33.9317548914515,10.3000001907349,0,0,0,70,15370,-6211,"2016-08-16 11:58:56","high speed loop test"
2024,151.228150746761,-33.9317539406622,10.3999996185303,0.400000005960464,0.400000005960464,0.400000005960464,70,15275,-8748,"2016-08-16 11:58:57","high speed loop test"
2025,151.228144083669,-33.9317472727254,10.1999998092651,1,1,1,70,15275,-8748,"2016-08-16 11:58:58","high speed loop test"
2026,151.228157916712,-33.9317314416206,10,2.5,2.5,2.5,70,15221,-9929,"2016-08-16 11:58:59","high speed loop test"
2027,151.22817592997,-33.9316957523814,9.89999961853027,4.69999980926514,4.69999980926514,4.69999980926514,70,15201,-10383,"2016-08-16 11:59:00","high speed loop test"
2028,151.228196156249,-33.9316407452127,9.89999961853027,6.59999990463257,6.59999990463257,6.59999990463257,69,15139,-11830,"2016-08-16 11:59:01","high speed loop test"
